,Unnamed: 0,conversation_id,created_at,author_id,lang,text,source,id,retweet_count,reply_count,like_count,quote_count,user_verified,user_protected,user_description,user_id,user_username,user_name,user_created_at,user_followers_count,user_following_count,user_tweet_count,user_listed_count,user_location,advice,caution,resource,remediation,other impact,service_interruption,weather_information
90,90,1479517674820542467,2022-01-07T18:17:56.000Z,16308920,en,"Yep, that was thunder and lightning in the middle of a snowstorm. Welcome to Nova Scotia #nsstorm https://t.co/HolQGeOIjz",Hootsuite Inc.,1479517674820542467,86,26,438,15,False,False,"https://t.co/9O5a68gmVV. Often imitated, never duplicated. Breaking Halifax Nova Scotia news, weather and other local stuff. Hello.",16308920.0,haligonia,Halifax News & Lifestyle,2008-09-16T10:02:05.000Z,158552.0,27907.0,152629.0,1023.0,Halifax Nova Scotia Canada,False,False,False,False,False,False,True
91,91,1479524730113646593,2022-01-07T18:45:58.000Z,29672540,en,"Go home, Sentry Shoal, you're drunk. 5m wave height is certainly an anomalous reading. 50 gusting 60km/hr NNW winds is pretty significant for this part of the Strait. Especially after freezing drizzle all night froze tonnes of snow to the trees #BCStorm https://t.co/UDjFYt93XO",TweetDeck,1479524730113646593,1,0,1,0,False,False,Islander. Hermit. Nerd. CWOP FW0091,29672540.0,greyhame23,Graham Blake,2009-04-08T08:19:04.000Z,117.0,484.0,1279.0,7.0,"Cortes Island, BC",False,False,False,False,True,False,True
92,92,1479552538361974786,2022-01-07T20:36:28.000Z,43032348,en,"Many areas of Central and eastern Newfoundland will see high wind gusts, nearing Hurricane force (119 km/h) Saturday afternoon. If you haven't secured loose items, this evening is your time to get that done. #nlwx https://t.co/fGtu3QsCnk",SocialNewsDesk,1479552538361974786,8,2,10,1,True,True,Proud dad | Husband to @SQ85 | Chief Meteorologist at @NTVNewsNL | #nlwx | 🇺🇸 🇨🇦 | Views/opinions are my own,43032348.0,EddieSheerr,Eddie Sheerr,2009-05-28T02:54:51.000Z,59382.0,3697.0,69026.0,235.0,"St. John's, NL",True,True,False,False,False,False,True
93,93,1479749389560303619,2022-01-08T09:38:41.000Z,3064648499,en,"Alerts are still in effect for northern and eastern mainland Nova Scotia and Cape Breton.  Check your local forecasts and alerts for details about when conditions will improve in your area. #nsstorm

https://t.co/sOd0L8Qw45 https://t.co/NMU8tqzmhr",Hootsuite Inc.,1479749389560303619,3,0,5,0,True,True,"Canada’s official weather and climate source. Tweets by @environmentca meteorologists. 
 Suivez-nous en français @ECCCMeteoNS
 Terms: https://t.co/DF0eSXoJne",3064648499.0,ECCCWeatherNS,ECCC Weather Nova Scotia,2015-02-28T00:32:51.000Z,6495.0,4.0,748.0,95.0,"Nouvelle-Ecosse, Canada",False,False,False,False,False,False,True
94,94,1479818801973800962,2022-01-08T14:14:30.000Z,41428799,en,"The Maritimes will have time to dig out Saturday after a #WeatherBomb delivered a snowy and windy blast this week, and is now bringing blizzard conditions, whiteouts and locally heavy snowfall through Newfoundland. #NLstorm #NLwx - https://t.co/plgP6xnbM0",TweetDeck,1479818801973800962,0,0,1,0,True,True,"Digital reporter at @weathernetwork. Former @MetrolandMedia reporter, @TheSheridanSun editor. @SheridanCollege print-journalism graduate. nhowes@pelmorex.com",41428799.0,HowesNathan,Nathan Howes TWN,2009-05-20T19:26:48.000Z,6103.0,4972.0,27189.0,96.0,"Oakville, Ontario",False,False,True,False,False,False,True
95,95,1479865159845830662,2022-01-08T17:18:43.000Z,382173022,en,"The power of a storm tide.  Storm tide = Storm surge + regular tide + wave setup from large waves.

While I'm at it, wave setup is the max height up the ""beach"" the wave pushes the water.

Obviously, this is always worse at high tide, and even worse during king tides. #nlwx https://t.co/ZVtGK7n5t1",TweetDeck,1479865159845830662,2,0,3,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,True
96,96,1479878209860603908,2022-01-08T18:10:34.000Z,426048041,en,"Beautiful light fluffy snow falling in #portalberni #bcstorm #bcsnow
https://t.co/SrGoKnJtXQ",TweetDeck,1479878209860603908,1,0,3,0,False,False,Providing weather information for the Alberni Valley and forecast blogs at https://t.co/W7nTT0FvQA since 2005. Mastodon: @alberniweather@mstdn.ca,426048041.0,alberniweather,Alberni Weather,2011-12-01T19:37:20.000Z,1454.0,227.0,19936.0,44.0,"Port Alberni, British Columbia",False,False,False,False,False,False,True
97,97,1479914464413638662,2022-01-08T20:34:38.000Z,122445942,en,"Live from our Emergency Operations Centre, our Storm Lead, Matt Drover shares an update on our storm response. As of this morning, our crews have restored power for over 84% of customers who lost power. #NSstorm. https://t.co/XSxkqkXlta",Sprout Social,1479914464413638662,9,14,35,2,True,True,"We make and deliver electricity. 
Social Media Customer Care hours: Monday-Friday 8am-8pm
Report an outage 24/7 at https://t.co/3FqCMBEjVc or call 1-877-428-6004.",122445942.0,nspowerinc,Nova Scotia Power,2010-03-12T18:51:17.000Z,51037.0,1441.0,15157.0,388.0,"Nova Scotia, Canada",False,False,False,True,False,True,False
98,98,1480183603199987717,2022-01-09T14:24:06.000Z,41428799,en,"Double trouble. Arctic air from the West set to serve #Ontario with its coldest temperatures of the season so far, while a prolonged snow squall event for Lake Huron and Georgian Bay threatens travel with hefty amounts expected. #ONstorm #ONwx https://t.co/PZMd7ZulGu",TweetDeck,1480183603199987717,4,0,13,0,True,True,"Digital reporter at @weathernetwork. Former @MetrolandMedia reporter, @TheSheridanSun editor. @SheridanCollege print-journalism graduate. nhowes@pelmorex.com",41428799.0,HowesNathan,Nathan Howes TWN,2009-05-20T19:26:48.000Z,6103.0,4972.0,27189.0,96.0,"Oakville, Ontario",False,False,False,False,False,False,True
99,99,1480630638399082498,2022-01-10T20:00:27.000Z,28612106,en,Don't get caught unprepared during the next big #BCStorm. Put together an outage plan and emergency kit for your home. Learn more: https://t.co/ZgxtC6tBeb https://t.co/bWjz4qDhpt,Hootsuite Inc.,1480630638399082498,6,1,8,0,True,True,Outages: *HYDRO (*49376) on cell 1 800 BCHYDRO (1 800 224 9376) on corded landline. Latest outage updates: https://t.co/c3Fe7WlEKc,28612106.0,bchydro,BC Hydro,2009-04-03T17:37:43.000Z,106904.0,690.0,54622.0,722.0,,True,False,True,False,False,False,False
100,100,1480636717778366465,2022-01-10T20:24:37.000Z,171548670,en,There could be limited road access from the #Kamloops area to the Lower Mainland at times as the province warns that highways closures are possible due to the risk of avalanche. #BCStorm https://t.co/ILxL2AKvI7 https://t.co/HRA4sUG82E,TweetDeck,1480636717778366465,2,0,0,0,False,False,"B.C.'s hardest working newsroom. Serving #Kamloops and area for over 50 years. ☎️: 250-374-1610 ✉️: nlnews@radionl.com

NL Talk Back Line: 250-571-5603",171548670.0,RadioNLNews,RadioNLNews,2010-07-27T16:17:02.000Z,9566.0,1649.0,108898.0,202.0,Kamloops,False,True,False,False,False,True,False
101,101,1480726158324994048,2022-01-11T02:20:01.000Z,41428799,en,"Travel was certainly hampered by snow squalls Monday in many locales near Lake Huron and Georgian Bay. As a result of treacherous conditions, some roadways were closed and at least one accident was reported (on Highway 400). #ONstorm #ONwx #OnSnow https://t.co/AxLu2GJC2c",TweetDeck,1480726158324994048,1,0,1,0,True,True,"Digital reporter at @weathernetwork. Former @MetrolandMedia reporter, @TheSheridanSun editor. @SheridanCollege print-journalism graduate. nhowes@pelmorex.com",41428799.0,HowesNathan,Nathan Howes TWN,2009-05-20T19:26:48.000Z,6103.0,4972.0,27189.0,96.0,"Oakville, Ontario",False,True,False,False,True,True,True
102,102,1480794564143497217,2022-01-11T06:51:50.000Z,16856411,en,"While the sudden warm weather after a lengthy cold snap is bringing Albertans out of hibernation, it could also pose some problems for your property. @SarahRyanYEG has some tips on how to protect your house from damage caused by rapid temperature shifts. 
#yeg #yegwx #abstorm https://t.co/6KUr1tNNXT",SocialFlow,1480794564143497217,0,0,0,0,True,True,Non-stop news.,16856411.0,880Edmonton,Global News Radio 880 Edmonton,2008-10-19T21:31:09.000Z,14511.0,453.0,111849.0,414.0,Edmonton,True,False,False,False,False,False,False
103,103,1480894399949115394,2022-01-11T13:28:33.000Z,584900077,en,"#Winter in #Canada - Over the past 18 days, I spent time in #Edmonton and #Winnipeg. Over those 18 days, I experienced daytime highs averaging -21.1 C (-6F) and overnight lows averaging -30.2C (-22.4F). The cold pattern is finally breaking!
#abstorm #mbstorm https://t.co/5EJ3UJZJmb",TweetDeck,1480894399949115394,1,0,1,0,False,False,Storm chaser and weather guesser,584900077.0,wxdog,P McCarthy,2012-05-19T16:25:01.000Z,999.0,711.0,1340.0,20.0,"Manitoba, Canada",False,False,False,False,False,False,True
104,104,1480909865652424704,2022-01-11T14:30:00.000Z,18638090,en,"Toronto is experiencing its coldest temperature since January 31, 2019, this morning 🥶

Be sure to dress warmly and limit time outdoors if venturing out today. #ONwx #Toronto #YYZ https://t.co/RsclhydXxf",TweetDeck,1480909865652424704,31,4,75,4,True,True,"Canada's #1 source for weather forecasts, news and information ☀☔⚡❄ #ShareYourWeather videos and photos with us!",18638090.0,weathernetwork,The Weather Network,2009-01-05T17:35:35.000Z,1733606.0,1599.0,142460.0,3788.0,Canada,True,True,False,False,False,False,True
105,105,1480933040444608520,2022-01-11T16:02:05.000Z,1463212780622807042,en,"During the winter, snow can overload your roof. This can degrade and damage your roof.

Make sure you get a trained professional to remove snow from your roof and fix any damage.

Contact us:
604.474.1185
https://t.co/poQ3Auls9Y 

#roofrepair #roofing #coquitlam #bcstorm https://t.co/2sKCpeFH75",Hootsuite Inc.,1480933040444608520,1,0,0,0,False,False,Mountain West Roofing is a full-service roofing company that serves the Fraser Valley and the Greater Vancouver area.,1.463212780622807e+18,MWRoofingBC,Mountain West Roofing,2021-11-23T18:28:38.000Z,1.0,42.0,48.0,0.0,"Coquitlam, BC",True,False,True,False,False,False,False
106,106,1481232050011226115,2022-01-12T11:50:15.000Z,1098590961976918017,en,"Quick look at the  models here. All of them show a double-barreled low off the Eastern U.S. by Friday afternoon.
This will make the forecast complicated as impacts to Atlantic Canada will depend on just how these 2 centres interact. (see alt rext)
#NSwx #NBwx #PEwx #NLwx #CBwx https://t.co/eLm94H9bw3",TweetDeck,1481232050011226115,1,0,9,0,False,False,"***I can be found @TorenWX on https://t.co/54LqDJCnBj***

Future PHd candidate in @dasoglab at @DalhousieChem & amateur #hurricane tracker.",1.098590961976918e+18,TorenWX,"🍁 - Toren Hynes, M.Sc. - 🇺🇦",2019-02-21T14:31:10.000Z,601.0,213.0,5609.0,13.0,"Nova Scotia, Canada",False,False,False,False,False,False,True
107,107,1481241287374385158,2022-01-12T12:26:57.000Z,188215959,en,"First time reaching the -30°C mark in almost 3 years at Happy Valley-Goose Bay #YYR this morning, with a low of -30.6°C through 8am.

Last time was January 27, 2019 (when it reached -31.2°C).

https://t.co/ngifsh3hDl #nlwx https://t.co/xJIpp5fIqs",TweetDeck,1481241287374385158,9,5,13,1,False,False,Meteorologist at @ECCCWeatherNL | Tweeting tidbits of #NLwx | Views my own,188215959.0,rcbstormpost,Rodney Barney,2010-09-08T05:27:45.000Z,8769.0,1214.0,21490.0,108.0,Gander|Newfoundland & Labrador,False,False,False,False,False,False,True
108,108,1481254689593335811,2022-01-12T14:38:21.000Z,119558964,en,Road Warriors say there are currently whiteout conditions on Route 7 between Saint John and Grand Bay-Westfield. #nbstorm,TweetDeck,1481274352909832194,1,0,0,0,False,False,Regional News Director at @Country94News @973TheWaveNews @981News @919TheBendNews | News tip? perry.brad(at)https://t.co/IeqRZL42SL,119558964.0,BradMPerry,Brad Perry (he/him),2010-03-04T00:46:13.000Z,2710.0,1185.0,51083.0,55.0,Menahqesk/Saint John,False,True,False,False,False,True,True
109,109,1481295484958425094,2022-01-12T16:02:19.000Z,450765259,en,"A few cold records were set yesterday over Quebec.
https://t.co/1BmnvWAqCu
#QCstorm https://t.co/HZdVBwT0b5",Hootsuite Inc.,1481295484958425094,1,0,1,0,True,True,"Canada’s official weather and climate source. Tweets by @environmentca meteorologists. 
 Suivez-nous en français @ECCCMeteoQC
 Terms: https://t.co/9LRCKaTTA1",450765259.0,ECCCWeatherQC,ECCC Weather Quebec,2011-12-30T16:45:56.000Z,4057.0,59.0,7867.0,78.0,"Québec, Canada",False,False,False,False,False,False,True
110,110,1481303352680005634,2022-01-12T16:35:08.000Z,41428799,en,@CatIQ_Inc The tally is high enough to place 2021 in the top five loss years for the country. The $2.04 billion figure includes 14 events that incurred at least $25 million in insured losses. The year ties for second place in terms of the number of catastrophes. @CatIQ_Inc #BCstorm #ONstorm https://t.co/NAjWXeN5nN,TweetDeck,1481303742226083844,1,0,2,0,True,True,"Digital reporter at @weathernetwork. Former @MetrolandMedia reporter, @TheSheridanSun editor. @SheridanCollege print-journalism graduate. nhowes@pelmorex.com",41428799.0,HowesNathan,Nathan Howes TWN,2009-05-20T19:26:48.000Z,6103.0,4972.0,27189.0,96.0,"Oakville, Ontario",False,False,False,False,True,False,False
111,111,1481473384429064194,2022-01-13T03:49:13.000Z,382173022,en,Has to be the third week in a row now where I go for a walk on a cold night and notice the streams are really close to being frozen over.    And it will be third week in a row where a warmup undoes all of that a day or two later.  The #nlwx yo-yo winters are not my favourite.,TweetDeck,1481473384429064194,1,2,4,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,False
112,112,1481639688641204224,2022-01-13T14:50:03.000Z,323422585,en,"Ahead of the approaching #NSStorm, we're sharing our Top 10 tips to help prepare for #SevereWeather. Please share with family &amp; friends. https://t.co/7l2duuMiW0",Hootsuite Inc.,1481639688641204224,1,0,1,0,False,False,"We're part of the @InsuranceBureau family along with @IBC_Pacific, @IBC_West, @IBC_Ontario, @BAC_Quebec. Together, we represent Canada’s P&C insurers.",323422585.0,IBC_Atlantic,IBC Atlantic,2011-06-24T20:10:38.000Z,1655.0,1742.0,13213.0,57.0,Atlantic Canada,True,False,True,False,False,False,True
113,113,1481991235057459202,2022-01-14T14:06:59.000Z,40065735,en,Advice from @HealthNS about shoveling safety. #NSStorm https://t.co/CO8iVMv5v7,TweetDeck,1481991235057459202,3,0,2,0,False,False,The Nova Scotia Government's Emergency Management Office provides prompt and coordinated responses to emergencies.,40065735.0,nsemo,Nova Scotia EMO,2009-05-14T19:22:54.000Z,26523.0,307.0,18369.0,325.0,Nova Scotia,True,False,False,False,False,False,False
114,114,1482042977316966401,2022-01-14T17:32:35.000Z,42935811,en,"With a deluge of rainfall barrelling towards western N.L. today and into tomorrow, it may be especially prudent to heed the warnings and safety advice from local trail maintenance groups. #nlwx  

From @WS_DianeCrocker 

https://t.co/krCrKCew7p https://t.co/VYvYkuX1rg",Echobox,1482042977316966401,0,0,1,0,True,True,Newfoundland and Labrador's major daily newspaper. App for iPhone and iPad available at http://t.co/LA1hoaNwAo,42935811.0,StJohnsTelegram,The Telegram,2009-05-27T17:51:44.000Z,82548.0,374.0,123945.0,534.0,"St. John's, Newfoundland",True,True,True,False,False,False,True
115,115,1482047479852027907,2022-01-14T17:50:28.000Z,109606161,en,"GRCA Watershed Conditions Statement - Water Safety: 

Stay off frozen natural water bodies

https://t.co/qaX0f1pzGa

#onflood #onstorm #onwx https://t.co/KFasJCBvp7",TweetDeck,1482047479852027907,22,1,9,4,False,False,"Grand River Conservation Authority Flood Warning Messages. This account is not monitored 24/7. If you have an emergency, call 911.",109606161.0,grca_flood_msg,GRCA Flood Messages,2010-01-29T16:47:29.000Z,2978.0,10.0,297.0,53.0,"Ontario, Canada",True,True,False,False,False,False,True
116,116,1482070262543785986,2022-01-14T19:21:00.000Z,26042923,en,"❗️Storm Notice ❗️
All HC campuses are closing at 3:30pm today, due to inclement weather. Distance classes will proceed as scheduled provided technology is functioning.  
 For updates about closures &amp; delays, visit https://t.co/N6ljdwbf35 or download our HC Safe App. #PEstorm",Sprout Social,1482070262543785986,1,0,1,0,False,False,Official Twitter for Holland College 🇨🇦. .    ✨Inspiring Today. Creating Tomorrow✨,26042923.0,hollandcollege,Holland College,2009-03-23T17:13:30.000Z,6071.0,620.0,4627.0,94.0,"Prince Edward Island, Canada",False,False,True,False,False,True,True
117,117,1482092415725064193,2022-01-14T20:49:02.000Z,122445942,en,"As the storm arrives this evening, remember to keep our information close. Follow along for updates, and visit https://t.co/cKMppFqg0n for the latest outage information. (1/2) #NSstorm https://t.co/iUgiNW3QpE",Sprout Social,1482092415725064193,6,10,14,2,True,True,"We make and deliver electricity. 
Social Media Customer Care hours: Monday-Friday 8am-8pm
Report an outage 24/7 at https://t.co/3FqCMBEjVc or call 1-877-428-6004.",122445942.0,nspowerinc,Nova Scotia Power,2010-03-12T18:51:17.000Z,51037.0,1441.0,15157.0,388.0,"Nova Scotia, Canada",False,False,True,False,False,True,True
118,118,1482118320350547971,2022-01-14T22:31:58.000Z,40065735,en,"Important reminder about keeping four-legged friends safe during storms.

#NSStorm https://t.co/xxjy29zKJT",TweetDeck,1482118320350547971,7,0,10,0,False,False,The Nova Scotia Government's Emergency Management Office provides prompt and coordinated responses to emergencies.,40065735.0,nsemo,Nova Scotia EMO,2009-05-14T19:22:54.000Z,26523.0,307.0,18369.0,325.0,Nova Scotia,True,False,False,False,False,False,False
119,119,1482148091449032710,2022-01-15T00:34:31.000Z,1098590961976918017,en,"Combining the potential for freezing rain and heavy, wet snow with winds gusting 80-100 km/h (depending on your exact location) is not a good combination.
This could very easily lead to significant outages across the region.
#NSStorm #NBStorm #PEStorm #CBStorm https://t.co/8n3KBZxs87",TweetDeck,1482149158391795712,0,0,4,0,False,False,"***I can be found @TorenWX on https://t.co/54LqDJCnBj***

Future PHd candidate in @dasoglab at @DalhousieChem & amateur #hurricane tracker.",1.098590961976918e+18,TorenWX,"🍁 - Toren Hynes, M.Sc. - 🇺🇦",2019-02-21T14:31:10.000Z,601.0,213.0,5609.0,13.0,"Nova Scotia, Canada",False,True,False,False,False,True,True
120,120,1482312865604374535,2022-01-15T11:25:01.000Z,107071137,en,"All locations of the Pictou-Antigonish Regional Library are closed today, Saturday January 15, 2022, due to the #WinterStorm weather.  Take care! 💗 @CBCNS @989XFM @1015_The_Hawk @941thebreeze @REMOPictouCo #NSstorm https://t.co/hshIkYwMCn",Hootsuite Inc.,1482312865604374535,3,0,4,0,False,False,"Pictou-Antigonish Regional Library, your free public library-Antigonish, New Glasgow, Pictou, River John, Stellarton, Trenton and Westville, and Borrow-by-Mail!",107071137.0,PARLevents,PARL,2010-01-21T13:35:15.000Z,1672.0,895.0,13809.0,74.0,"Pictou-Antigonish, Nova Scotia",False,False,False,False,False,True,False
121,121,1482363488945295364,2022-01-15T14:48:17.000Z,41428799,en,"The good news is this will be a quick-moving system, easing by Monday evening from west to east. However, it has the potential to drop significant amounts of snow in a short amount of time. Very impressive snowfall rates are expected with this storm. #ONstorm #ONwx https://t.co/LuFLSfpBnd",TweetDeck,1482364016408371206,1,0,1,0,True,True,"Digital reporter at @weathernetwork. Former @MetrolandMedia reporter, @TheSheridanSun editor. @SheridanCollege print-journalism graduate. nhowes@pelmorex.com",41428799.0,HowesNathan,Nathan Howes TWN,2009-05-20T19:26:48.000Z,6103.0,4972.0,27189.0,96.0,"Oakville, Ontario",False,False,False,False,False,False,True
122,122,1482560472331259909,2022-01-16T03:48:55.000Z,382173022,en,"Sorry to say this #nlwx, but for some of us technically the wind hasn't even peaked yet.  That'll be in the next 1 to 3 hours.  Might be a sleep in the basement kinda night :P.",TweetDeck,1482560472331259909,2,1,12,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,True,True,False,False,False,False,True
123,123,1482680469653229578,2022-01-16T11:45:45.000Z,382173022,en,Did anyone leave a flag on a tall stick in southeastern Labrador so that we know where to find it? #nlwx,TweetDeck,1482680469653229578,1,0,5,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,True
124,124,1482810150272618506,2022-01-16T20:21:03.000Z,986126084839264256,en,"So I spent some time playing around with the Dark Sky prediction models today. Looks right now like the worst of what we're gonna get of #OnStorm #Izzy tomorrow will be between 3am &amp; 6am, with the heavy bands missing us and hitting to the east of #LdnOnt.",TweetDeck,1482810150272618506,3,1,11,0,False,False,"Former full-time Chef, part-time writer, Politico, Student of Life, Adventurer, Gamer. Hanging the hat in  #LdnOnt. 32+ years as a Professional Food Maker Guy.",9.861260848392643e+17,CJMELondon,Colin In London,2018-04-17T06:15:54.000Z,1302.0,3692.0,4945.0,7.0,"London, Ontario",False,False,False,False,False,False,True
125,125,1482891681364066305,2022-01-17T01:45:02.000Z,1456613896815513600,en,"As we prepare for a snowstorm tonight, here's a friendly reminder to be careful not to pile salty snow on top of your well. Stay safe everyone! 
#WellWater #WaterWell #groundwater #ProtectWellWater #ONstorm https://t.co/WxtGeFvGcv",Sprout Social,1482891681364066305,1,0,1,0,False,False,"Established in 1952, The Ontario Ground Water Association is dedicated to Protecting and Promoting Ontario's Most Precious Resource: Ground Water.",1.4566138968155136e+18,TheOGWA,Ontario Ground Water Association,2021-11-05T13:30:02.000Z,342.0,622.0,409.0,2.0,"St. Thomas, Ontario",True,True,False,False,False,False,True
126,126,1483053486153601028,2022-01-17T12:27:59.000Z,465821314,en,Schools Closed and Buses Cancelled Across Simcoe-Muskoka Today https://t.co/LVGEyo1wl6 #simcoecounty #muskoka #school #buses #snowday #onstorm @SCDSB_Schools @SMCDSB @TLDSB @SCSTC_SchoolBus,TweetDeck,1483053486153601028,0,0,0,0,False,False,"The Alternative. https://t.co/uAGAhInjfE
Listen now: https://t.co/jlSXx7zHmt
or on the Radioplayer Canada app",465821314.0,891maxfm,89.1 Max FM,2012-01-16T19:35:03.000Z,2488.0,419.0,46748.0,61.0,"Orillia, ON",False,False,False,False,False,True,False
127,127,1483062489801764868,2022-01-17T13:03:46.000Z,291186163,en,"You NEED to turn your full headlight system on. Daytime running lights don't help the people behind you. 
#ONStorm #FoxKat915",TweetDeck,1483062489801764868,16,3,64,0,True,True,The Scott & Kat Show: Mornings on @915TheBeat. Evenings on @931FreshRadio. Host of the the After 9 Podcast.🎙 In-game host: @TorontoRockLax.,291186163.0,ScottFoxonair,Scott Fox,2011-05-01T16:02:44.000Z,15099.0,3968.0,46935.0,112.0,"Burlington, Ontario",True,True,False,False,False,False,False
128,128,1483063344525369352,2022-01-17T13:07:09.000Z,292956108,en,"Arrive safely with these #WinterDriving tips:
Clear vehicle of ice/snow
Fill windshield washer fluid
Pack emergency car kit
Turn on headlights
Slow down, increase following distance
Drive to conditions
#SeeSnowGoSlow #ONStorm https://t.co/9niVLdaGC5",Hootsuite Inc.,1483063344525369352,3,0,7,0,False,False,This account is not monitored 24/7. To report a crime in progress/emergency dial 911. For all other inquiries call 519-756-0113. Promoting Public Safety.,292956108.0,BrantfordPolice,Brantford Police,2011-05-04T14:30:30.000Z,14087.0,210.0,7606.0,136.0,"Brantford, Ontario",True,False,True,False,False,False,False
129,129,1483068669328515076,2022-01-17T13:28:19.000Z,291186163,en,"If you have senior citizens living on your street, try to help them out. This is a lot of snow. If you can clear their sidewalk ... that's helpful. If you can do their whole driveway ... amazing. #ONStorm",TweetDeck,1483068669328515076,9,5,84,2,True,True,The Scott & Kat Show: Mornings on @915TheBeat. Evenings on @931FreshRadio. Host of the the After 9 Podcast.🎙 In-game host: @TorontoRockLax.,291186163.0,ScottFoxonair,Scott Fox,2011-05-01T16:02:44.000Z,15099.0,3968.0,46935.0,112.0,"Burlington, Ontario",True,False,False,True,False,False,False
130,130,1483073044788781064,2022-01-17T13:45:42.000Z,95593313,en,"This might come in handy today! 
What to Do If You Get Stuck in the Snow This Winter - 
https://t.co/SEP3bGXa0l #OnStorm https://t.co/8Qhxv9tqsi",TweetDeck,1483073044788781064,3,1,6,0,True,True,Official account for Canada’s most trusted place to buy and sell cars.,95593313.0,autoTRADER_ca,AutoTrader.ca,2009-12-09T06:34:20.000Z,9834.0,439.0,8786.0,140.0,Canada,True,False,True,False,False,False,False
131,131,1483073044788781064,2022-01-17T13:50:50.000Z,95593313,en,How to Be Safe Around Big Trucks in Winter - https://t.co/ZTNQMIQWl4 #OnStorm https://t.co/gM40ZoU67r,TweetDeck,1483074336432996354,2,0,2,0,True,True,Official account for Canada’s most trusted place to buy and sell cars.,95593313.0,autoTRADER_ca,AutoTrader.ca,2009-12-09T06:34:20.000Z,9834.0,439.0,8786.0,140.0,Canada,True,True,True,False,False,False,False
132,132,1483081349430972417,2022-01-17T14:18:42.000Z,15042770,en,"We know this is the last thing you want to read, but this storm now has the potential to be a blizzard, according to Environment Canada. #ONSTORM @environmentca 

https://t.co/1NsFgcFSUt",Hootsuite Inc.,1483081349430972417,7,2,21,1,False,False,"Your local news in Durham Region, east of Toronto, ON Canada. http://t.co/tDG6rSCdAp. 865 Farewell St. Oshawa ON L1H 6N8 newsroom@durhamregion.com 905-579-4400",15042770.0,newsdurham,durhamregion.com,2008-06-08T00:11:07.000Z,33502.0,3038.0,42937.0,370.0,Oshawa Whitby Pickering Ajax,False,True,False,False,False,False,True
133,133,1483081993441185792,2022-01-17T14:21:16.000Z,3064691092,en,"How much snow did you get? ❄️☃️📏
We want to know! Let us know by tweeting @ECCCWeatherON, tweeting to the hashtag #ONstorm, or emailing us at ONstorm@ec.gc.ca https://t.co/vgYHrdVyux",Hootsuite Inc.,1483081993441185792,15,2,16,1,True,True,"Canada’s official weather and climate source. Tweets by @environmentca meteorologists. 
 Suivez-nous en français @ECCCMeteoON
 Terms: https://t.co/z6ZbOF7eWP",3064691092.0,ECCCWeatherON,ECCC Weather Ontario,2015-02-28T00:33:41.000Z,16035.0,137.0,4162.0,185.0,"Ontario, Canada",False,False,True,False,False,False,True
134,134,1483084921338044416,2022-01-17T14:32:54.000Z,1062912266365034497,en,"Due to poor weather conditions, we will be closed today: Monday, January 17th.

Stay warm!

#feetandup #markham #supportlocal #supportsmallbusiness #ONStorm #snowday https://t.co/OewDtqX6AA",Hootsuite Inc.,1483084921338044416,1,0,0,0,False,False,Serving Markham & GTA with Made in Germany medical products. We specialize in Bauerfeind orthopedic braces and compression socks (off-the-shelf & custom-made).,1.0629122663650345e+18,feetandup,Feet And Up,2018-11-15T03:36:47.000Z,7.0,53.0,49.0,0.0,"Markham, Ontario",False,False,False,False,False,True,False
135,135,1483093963502460932,2022-01-17T15:08:50.000Z,1223101,en,Toronto pets wake up to a confusing world of snow and their reactions are hilarious https://t.co/zYtZKkSaSH #Toronto #ONstorm #snowTO,TweetDeck,1483093963502460932,14,2,54,7,True,True,"Toronto's source for local news and culture, restaurant reviews and the best of the city.",1223101.0,blogTO,blogTO,2007-03-15T13:41:17.000Z,727832.0,11613.0,112880.0,4740.0,Toronto,False,False,False,False,False,False,False
136,136,1483094832264454144,2022-01-17T15:12:17.000Z,19000033,en,This is perhaps the most efficient way of getting around the city today. Tag us in your snow day photos! (Submitted by Nick Rutherford) #ONStorm https://t.co/xf2RQh8twI,Buffer,1483094832264454144,33,3,124,5,True,True,"Your source for GTA breaking, investigative & community news. 
E-mail: torontotips@cbc.ca 
IG: https://t.co/nJYIlnRijS 
FB: https://t.co/LbqTeVgP5f",19000033.0,CBCToronto,CBC Toronto,2009-01-14T22:47:52.000Z,679419.0,936.0,190373.0,4349.0,Toronto,False,False,False,False,False,False,False
